قيمة - ريال,الوزن الصافي بالكيلو,رمز التعرفة 4 خانات,السنة,الربع,الدولة
100388557.01,4570006.95,0204,2025,Q2-2025,نيوزيلاندا
1017568.71,21951.343,7318,2025,Q2-2025,البوسنة والهرسك
4758785.1348,150865.61,9403,2025,Q2-2025,البرتغال
7170.08,100,4016,2025,Q2-2025,اليونان
11019963.5333,670062.239,6402,2025,Q2-2025,الهند
182201.51,191.076,6102,2025,Q2-2025,المملكة المتحدة
47268,26000,0705,2025,Q2-2025,تركيا
373318.79,77335,1104,2025,Q2-2025,سريلانكا
71217877.5,66000000,1001,2025,Q2-2025,أستراليا
11457.94,3754,9801,2025,Q2-2025,جنوب إفريقيا
1079.11,55,7419,2025,Q2-2025,بلجيكا
124209.56,21550,0602,2025,Q2-2025,قطر
19630.45,14.79,6307,2025,Q2-2025,البرتغال
12600.02,5.383,6204,2025,Q2-2025,جمهورية الدومينيكان
158343.26,65784,4408,2025,Q2-2025,الجابون
10901.91,736,8303,2025,Q2-2025,الإمارات
15893.62,314,9503,2025,Q2-2025,فرنسا
34536.9,21.5,8409,2025,Q2-2025,فيجي
817856.0294,835.912,6112,2025,Q2-2025,الولايات المتحدة
23607.45,760.16,5208,2025,Q2-2025,تركيا
14095.13,300,6504,2025,Q2-2025,مصر
428904.6027,14638.848,7415,2025,Q2-2025,المملكة المتحدة
94404.09,764.89,9606,2025,Q2-2025,الولايات المتحدة
24192999.17,695276.48,8418,2025,Q2-2025,كوريا الجنوبية
155.32,4.56,8310,2025,Q2-2025,باكستان
278.59,6.26,9106,2025,Q2-2025,هونج كونج
236947.74,31829.68,5407,2025,Q2-2025,الإمارات
70413.83,150,5609,2025,Q2-2025,لاتفيا
6839.75,20.118,6109,2025,Q2-2025,اليونان
231.88,0.88,8203,2025,Q2-2025,هونج كونج
35821862.92,4276875.939,0910,2025,Q2-2025,الهند
4228144.1,510049.58,9406,2025,Q2-2025,الهند
1130.44,2,3305,2025,Q2-2025,قطر
11299008.87,1319942.22,2102,2025,Q2-2025,مصر
2081.08,73,7208,2025,Q2-2025,أستراليا
237804.71,1175,4421,2025,Q2-2025,روسيا
621559.02,2291.426,8421,2025,Q2-2025,أستراليا
23640101.78,145626.177,8504,2025,Q2-2025,النمسا
196.11,200,8213,2025,Q2-2025,مصر
61912.12,1146.5,8205,2025,Q2-2025,فيتنام
158.25,99,6112,2025,Q2-2025,سويسرا
41807603.0914,195270.607,8481,2025,Q2-2025,فرنسا
12538.01,1063.37,8482,2025,Q2-2025,واليس & فوتونا
13239102.08,4205064,7202,2025,Q2-2025,الإمارات
838230.38,679800,3901,2025,Q2-2025,فيتنام
2856.79,1,9102,2025,Q2-2025,لاو
757611.32,19612.129,8511,2025,Q2-2025,تايلاند
1016.71,1,8202,2025,Q2-2025,صربيا
24190.86,32.242,2934,2025,Q2-2025,هولندا
9.38,18,1102,2025,Q2-2025,الأردن
89116.37,6004.2,1107,2025,Q2-2025,إيطاليا
250897.83,10289.61,9002,2025,Q2-2025,الهند
581502.88,41354.35,3820,2025,Q2-2025,ألمانيا
730004.85,9455.51,5806,2025,Q2-2025,فرنسا
14336.38,742,4412,2025,Q2-2025,الدنمارك
25545758.25,1436437.059,2106,2025,Q2-2025,تركيا
1225.13,0.9,3304,2025,Q2-2025,نيوزيلاندا
563707.37,21432.35,3910,2025,Q2-2025,إسبانيا
32.54,0.32,4817,2025,Q2-2025,فيتنام
3030,8969,1104,2025,Q2-2025,كينيا
66157.85,600,3802,2025,Q2-2025,هولندا
122105.25,2033.3,0710,2025,Q2-2025,فرنسا
201149.32,855.8,5911,2025,Q2-2025,جمهورية التشيك
195.16,5,5305,2025,Q2-2025,لاتفيا
14062.13,6.01,6101,2025,Q2-2025,الدنمارك
3583.76,40.77,5511,2025,Q2-2025,الهند
1578455.1,212550,7019,2025,Q2-2025,قطر
1385389.53,5566.619,8533,2025,Q2-2025,الولايات المتحدة
281.78,18,8405,2025,Q2-2025,بلغاريا
2537.53,0.5,6117,2025,Q2-2025,بولندا
40.93,5.22,2705,2025,Q2-2025,الأردن
719502.39,35311,6815,2025,Q2-2025,النمسا
821094.7,19283.698,2934,2025,Q2-2025,ألمانيا
528855.91,32461,1704,2025,Q2-2025,كولومبيا
36511.77,201.194,8007,2025,Q2-2025,المملكة المتحدة
14804.89,0.477,9108,2025,Q2-2025,هولندا
19472.51,299,9401,2025,Q2-2025,لاتفيا
2312.25,34,4012,2025,Q2-2025,الدنمارك
103126.11,14815,4808,2025,Q2-2025,ألمانيا
1388052.36,237388,7207,2025,Q2-2025,مصر
5650.45,1341,7415,2025,Q2-2025,رومانيا
35391340.1,211877.539,8421,2025,Q2-2025,فرنسا
245385,23600,2803,2025,Q2-2025,كوريا الجنوبية
2537088.56,992880,7208,2025,Q2-2025,روسيا
50952.65,484.66,4304,2025,Q2-2025,الهند
370381.02,4238,5607,2025,Q2-2025,البرتغال
4415643.92,24660.933,8501,2025,Q2-2025,سويسرا
396032.11,3068,9406,2025,Q2-2025,فرنسا
24839.18,2568,1212,2025,Q2-2025,باكستان
7927.66,33.867,6117,2025,Q2-2025,إسبانيا
1571.22,460,3925,2025,Q2-2025,إندونيسيا
856666.69,98581,1517,2025,Q2-2025,ألمانيا
202500,54000,2942,2025,Q2-2025,تايلاند
1084737.91,27278.23,0711,2025,Q2-2025,إيطاليا
4994839.44,80741.32,3005,2025,Q2-2025,إيطاليا
5054.59,1395,8207,2025,Q2-2025,الأردن
3743142.02,4242.7,7115,2025,Q2-2025,ألمانيا
2216.31,2.8,6403,2025,Q2-2025,سوازي لاند
25203.57,1,8534,2025,Q2-2025,مصر
772786.53,678.2,9030,2025,Q2-2025,هولندا
868304.01,4192.85,8716,2025,Q2-2025,فنلندا
90806.18,2828.57,6902,2025,Q2-2025,فرنسا
171747.82,140.68,8505,2025,Q2-2025,فنلندا
386389.09,77.69,6404,2025,Q2-2025,سنغافورة
34780.53,1195,4503,2025,Q2-2025,هولندا
176267.62,5190.86,9002,2025,Q2-2025,بلغاريا
5290970.4,226371.538,2105,2025,Q2-2025,فرنسا
2482633.62,17620.284,4911,2025,Q2-2025,فرنسا
733648.15,282072.75,1106,2025,Q2-2025,الإمارات
16056.35,478.73,9605,2025,Q2-2025,فيتنام
43979.3,22.582,6704,2025,Q2-2025,المملكة المتحدة
6944.08,210,8409,2025,Q2-2025,نيوزيلاندا
433977.31,28464.31,3923,2025,Q2-2025,تايوان
302423.18,2991.629,4009,2025,Q2-2025,السويد
33359.28,650,6910,2025,Q2-2025,فرنسا
4647634.19,10529200,6802,2025,Q2-2025,سوريا
56.23,46.6,9802,2025,Q2-2025,بولندا
4054.83,19,4202,2025,Q2-2025,أوكرانيا
2740.56,1,8548,2025,Q2-2025,صربيا
2469725.89,216501.83,6813,2025,Q2-2025,الإمارات
166495.57,2952,7412,2025,Q2-2025,فنلندا
458386.75,8985.7,8538,2025,Q2-2025,أستراليا
7045.9536,140.36,2003,2025,Q2-2025,المملكة المتحدة
98717.37,63.48,8515,2025,Q2-2025,ماليزيا
775.93,76,3303,2025,Q2-2025,جمهورية التشيك
3196845.66,304511.9,5909,2025,Q2-2025,الصين
4964589.5,1820446.3,2209,2025,Q2-2025,فرنسا
152035,5451.955,8482,2025,Q2-2025,البرازيل
1718.39,3.5,6209,2025,Q2-2025,ماليزيا
2311289.0524,62082.593,7312,2025,Q2-2025,ألمانيا
28615.14,135,9012,2025,Q2-2025,اليونان
4713851.16,81746.72,8435,2025,Q2-2025,الإمارات
5956.39,1.1,9114,2025,Q2-2025,سنغافورة
30093.62,1009,0811,2025,Q2-2025,ألمانيا
194899.44,469,2101,2025,Q2-2025,اليابان
2394188.19,400164,3919,2025,Q2-2025,البحرين
4824.43,77,9405,2025,Q2-2025,جنوب إفريقيا
543846.66,417,8521,2025,Q2-2025,ألمانيا
279347.06,56800,7224,2025,Q2-2025,تركيا
9022.14,31.6,7117,2025,Q2-2025,اليابان
100167.94,11896,4805,2025,Q2-2025,المملكة المتحدة
152514.01,142.675,5601,2025,Q2-2025,الولايات المتحدة
220.83,1.75,3922,2025,Q2-2025,إندونيسيا
313.19,1.06,6212,2025,Q2-2025,ألمانيا
1848756.22,549.74,9004,2025,Q2-2025,فرنسا
69956.94,70.6,7505,2025,Q2-2025,سنغافورة
1932.74,4,8309,2025,Q2-2025,سويسرا
122038.23,50000,2701,2025,Q2-2025,فرنسا
190693.28,1425.059,6202,2025,Q2-2025,بنجلادش
6364.89,3.507,7103,2025,Q2-2025,تايلاند
86188.4741,1896.804,9404,2025,Q2-2025,بلغاريا
1317970,335185,1515,2025,Q2-2025,اليمن
1056.09,10,4012,2025,Q2-2025,الإمارات
5798638.8332,5983.184,7508,2025,Q2-2025,الولايات المتحدة
19880104.54,21033005,2836,2025,Q2-2025,بلغاريا
2306672.63,24028.64,9404,2025,Q2-2025,الدنمارك
846864.4258,9419.47,9006,2025,Q2-2025,المملكة المتحدة
2588864.81,29953,3004,2025,Q2-2025,تونس
4.82,1,5503,2025,Q2-2025,ماليزيا
2178,103,7205,2025,Q2-2025,تركيا
14270.93,160,4905,2025,Q2-2025,جنوب إفريقيا
976.04,1319,7410,2025,Q2-2025,سنغافورة
11650,11650,0813,2025,Q2-2025,اليمن
360929.53,10125.704,4012,2025,Q2-2025,ألمانيا
357.97,0.71,8431,2025,Q2-2025,لاتفيا
1916.42,1,3202,2025,Q2-2025,بلغاريا
1122816.95,55575.648,2105,2025,Q2-2025,الهند
49454493.39,4765720,0104,2025,Q2-2025,سوريا
247848.52,39410,1211,2025,Q2-2025,اليمن
64026.88,739.1,8306,2025,Q2-2025,إندونيسيا
756284.83,8505.1,3005,2025,Q2-2025,كوريا الجنوبية
884857.3,812990,6907,2025,Q2-2025,قطر
14284.02,229.96,8214,2025,Q2-2025,إستونيا
14320,1535,7305,2025,Q2-2025,تايوان
3494926.42,462760,2821,2025,Q2-2025,ألمانيا
97.72,6,9616,2025,Q2-2025,مالطة
71531.25,7630,1604,2025,Q2-2025,البحرين
1266416599.58,1546172.957,8411,2025,Q2-2025,الولايات المتحدة
230007.9582,2189.4,8483,2025,Q2-2025,النرويج
2578.38,250,1211,2025,Q2-2025,العراق
5055714,94128,3910,2025,Q2-2025,كندا
74992.5,20000,0807,2025,Q2-2025,المغرب
452664.38,202.761,8608,2025,Q2-2025,الولايات المتحدة
963981.69,63567.64,2103,2025,Q2-2025,مكسيك
6634867.87,5250.722,9608,2025,Q2-2025,فرنسا
6583.03,66.862,6107,2025,Q2-2025,ميانمار
1397594.98,2777,8439,2025,Q2-2025,النمسا
893.02,412,5807,2025,Q2-2025,سوريا
21753.88,1064,7020,2025,Q2-2025,إسبانيا
1249250.89,2632.255,8517,2025,Q2-2025,هونج كونج
299002.53,8337.64,7315,2025,Q2-2025,البرازيل
7220644.85,216607.246,7412,2025,Q2-2025,الهند
57191.25,26000,0602,2025,Q2-2025,الأرجنتين
18917.05,23100,2703,2025,Q2-2025,إيرلندا
5975.3,338,6913,2025,Q2-2025,عمان
4165.44,1740,9611,2025,Q2-2025,ماليزيا
10392.9,150,3401,2025,Q2-2025,ميانمار
83472.49,32358.3,9801,2025,Q2-2025,عمان
1326846.0751,105213.753,7318,2025,Q2-2025,مكسيك
1125689.92,2294,9015,2025,Q2-2025,سلوفانيا
559272.3,340,7407,2025,Q2-2025,الدنمارك
1540651.82,497.35,4202,2025,Q2-2025,سنغافورة
3245.64,52,8310,2025,Q2-2025,هونج كونج
87912.47,41011,2501,2025,Q2-2025,بولندا
358313.13,53520,0710,2025,Q2-2025,ماليزيا
2794.62,5,8515,2025,Q2-2025,الفلبين
2685770.93,26282.77,8412,2025,Q2-2025,إسبانيا
101.51,31,4817,2025,Q2-2025,تركيا
2474.45,12,7324,2025,Q2-2025,جمهورية التشيك
8117.84,10.7,6104,2025,Q2-2025,لاتفيا
2891.5,19.2,0410,2025,Q2-2025,المملكة المتحدة
142101.71,7279.06,5407,2025,Q2-2025,المملكة المتحدة
20028.06,270,6205,2025,Q2-2025,فنلندا
31065.3,957.07,7323,2025,Q2-2025,إسبانيا
42762.5629,5301.884,9403,2025,Q2-2025,سلوفانيا
134122.94,9075,4417,2025,Q2-2025,تركيا
360204.19,1508,9010,2025,Q2-2025,ألمانيا
3707695.38,137964.79,0307,2025,Q2-2025,نيوزيلاندا
1029.04,1,6403,2025,Q2-2025,سلوفانيا
230708.34,33600,1517,2025,Q2-2025,الهند
9360721.56,974093.18,7208,2025,Q2-2025,النمسا
2838822.27,48045,1901,2025,Q2-2025,إستونيا
9926.92,43.2,4905,2025,Q2-2025,إسبانيا
10340,2090,4602,2025,Q2-2025,اليمن
84524.74,78090,4403,2025,Q2-2025,لتوانيا
21636.1,203,8451,2025,Q2-2025,فيتنام
1007.4,74.056,2101,2025,Q2-2025,نيبال
4204085.12,99005.37,8431,2025,Q2-2025,أستراليا
17750.38,1775,1702,2025,Q2-2025,تايوان
3619066.2,268541.47,3813,2025,Q2-2025,الولايات المتحدة
14565.65,87.6,7222,2025,Q2-2025,فرنسا
59159.8764,2097.212,6304,2025,Q2-2025,بنجلادش
245980.54,2210,3407,2025,Q2-2025,هولندا
7803.82,7.7,6108,2025,Q2-2025,الكويت
235787.58,3360,3204,2025,Q2-2025,جمهورية التشيك
322558.78,3162,2826,2025,Q2-2025,إسبانيا
116734033.27,8194556.734,1604,2025,Q2-2025,تايلاند
2256.32,431,6106,2025,Q2-2025,الدنمارك
3108336.35,193606.578,8434,2025,Q2-2025,الهند
172894.11,2380,3204,2025,Q2-2025,مكسيك
345.97,18,0907,2025,Q2-2025,فرنسا
267748.6,84694,6902,2025,Q2-2025,إسبانيا
35437136.21,1251456.86,8546,2025,Q2-2025,إيطاليا
123.31,40,8436,2025,Q2-2025,الإمارات
27697.5,4185,7412,2025,Q2-2025,سنغافورة
6396,4000,0713,2025,Q2-2025,السودان
146465.21,232.962,8514,2025,Q2-2025,هولندا
12.62,10,2101,2025,Q2-2025,هوندوراس
23547.63,163,4801,2025,Q2-2025,إيطاليا
132.74,108.76,9802,2025,Q2-2025,أستراليا
3970.08,10.1,8210,2025,Q2-2025,الإمارات
96666.72,510,6204,2025,Q2-2025,توكيلاو
239866.78,68.5,8473,2025,Q2-2025,أستراليا
193382.63,114120,4404,2025,Q2-2025,البرتغال
4909068,205760,2402,2025,Q2-2025,باكستان
6125.58,125,8467,2025,Q2-2025,نيوزيلاندا
830943.5,268861,7210,2025,Q2-2025,مصر
22196.41,54.37,8407,2025,Q2-2025,النمسا
26238.14,13500,2523,2025,Q2-2025,ألمانيا
1149518.37,14254.25,8607,2025,Q2-2025,فرنسا
1277.54,0.4,6204,2025,Q2-2025,زيمبابوي
8078.8,2237,7306,2025,Q2-2025,مكسيك
15309.69,23.022,8527,2025,Q2-2025,مكسيك
5843.98,4,6204,2025,Q2-2025,بولينسيا الفرنسية
25033.83,39.58,8530,2025,Q2-2025,لتوانيا
78337.16,10398.9,1104,2025,Q2-2025,ألمانيا
7149.64,0.5,6704,2025,Q2-2025,رومانيا
5020.9,6,6105,2025,Q2-2025,البرازيل
50468.28,5276.07,0902,2025,Q2-2025,كندا
5539763.36,34934.92,8487,2025,Q2-2025,الإمارات
37739.18,83,8511,2025,Q2-2025,بنجلادش
87966.51,400.64,3903,2025,Q2-2025,إيطاليا
4193857.06,4942.122,8471,2025,Q2-2025,كوريا الجنوبية
228000,3546,2609,2025,Q2-2025,الهند
489106.95,42917.054,2839,2025,Q2-2025,هولندا
36821.84,6549.104,9108,2025,Q2-2025,الصين
14544.9,16.783,9021,2025,Q2-2025,بربدوس
1254.45,110.55,7407,2025,Q2-2025,تايوان
12698.93,995,9702,2025,Q2-2025,الإمارات
1717.35,9,3202,2025,Q2-2025,بلجيكا
121621.81,1392.14,6109,2025,Q2-2025,مقدونيا
63284.98,4659.9,3913,2025,Q2-2025,ألمانيا
426741.58,150,8461,2025,Q2-2025,فنلندا
1072.51,0.5,4112,2025,Q2-2025,أستراليا
1251334.15,201549,3908,2025,Q2-2025,إيطاليا
174215.6,327,6804,2025,Q2-2025,الدنمارك
37994.02,2324.81,8408,2025,Q2-2025,بولندا
1045843.94,58533,7610,2025,Q2-2025,الكويت
861.63,19.81,3923,2025,Q2-2025,منغوليا
10632.27,12,9004,2025,Q2-2025,بولندا
1057869.02,3897.3,8439,2025,Q2-2025,فرنسا
329270.84,16001.3,1106,2025,Q2-2025,سريلانكا
16983927.4,3822870,3901,2025,Q2-2025,سنغافورة
7070708.19,27043.705,8503,2025,Q2-2025,ألمانيا
29182841.05,501651.375,8537,2025,Q2-2025,تركيا
13100.97,30,8504,2025,Q2-2025,دومينكا
57744.19,2074.856,3304,2025,Q2-2025,كوريا الشمالية
750020.32,831.923,8414,2025,Q2-2025,الفلبين
1024739.46,1868.5,9033,2025,Q2-2025,جمهورية التشيك
30289.71,100,8712,2025,Q2-2025,إندونيسيا
4861.15,7.5,9030,2025,Q2-2025,تونس
75938.69,42,9019,2025,Q2-2025,البرتغال
154815.51,52568.28,8467,2025,Q2-2025,كندا
38562701.3738,9709548.46,7208,2025,Q2-2025,كوريا الجنوبية
4532713.46,170925,3501,2025,Q2-2025,فرنسا
53984.34,40.77,8534,2025,Q2-2025,اليابان
6331.98,7627.39,6116,2025,Q2-2025,الإمارات
75758979.19,15723541.4,1512,2025,Q2-2025,أوكرانيا
1095.84,26,8464,2025,Q2-2025,الإمارات
253663.92,7140,2910,2025,Q2-2025,سويسرا
675.07,5,1513,2025,Q2-2025,فرنسا
1566160.94,710941.366,4808,2025,Q2-2025,الهند
592813.99,38789.6,0712,2025,Q2-2025,إيطاليا
1466629.536,98225.18,8414,2025,Q2-2025,البرتغال
60.6,45,8411,2025,Q2-2025,سنغافورة
60704.1,2320,0901,2025,Q2-2025,النمسا
3404.79,396,7413,2025,Q2-2025,فيتنام
66026787.77,21264365.51,4412,2025,Q2-2025,إندونيسيا
311754.92,2026,8546,2025,Q2-2025,مكسيك
91800.53,300,3819,2025,Q2-2025,مكسيك
44280379.26,10004545,2009,2025,Q2-2025,الهند
11266321.99,368229,8711,2025,Q2-2025,الهند
26091.55,76.55,8455,2025,Q2-2025,النمسا
51886.33,47.894,6111,2025,Q2-2025,إسبانيا
10542290.79,2499861.95,0602,2025,Q2-2025,إسبانيا
156294604.5,25451898.06,2004,2025,Q2-2025,هولندا
33116.85,24800,0706,2025,Q2-2025,قطر
4429018.11,8213.68,3304,2025,Q2-2025,بلجيكا
2079426.39,700890,3904,2025,Q2-2025,إسبانيا
7001.73,8,6902,2025,Q2-2025,كوريا الجنوبية
67943.96,37.433,7117,2025,Q2-2025,الفلبين
1042.39,502,5307,2025,Q2-2025,الصين
69093.75,12000,2927,2025,Q2-2025,الصين
15479.99,10127.98,8412,2025,Q2-2025,فيتنام
28233662.08,145375.03,9803,2025,Q2-2025,هولندا
1252.74,39.45,6212,2025,Q2-2025,سلفادور
68073.71,243.9,8526,2025,Q2-2025,هونج كونج
321.4,1,9113,2025,Q2-2025,سوازي لاند
4.31,3,2101,2025,Q2-2025,البرتغال
6413.67,100,8471,2025,Q2-2025,كرواتيا
1199689.84,4098.833,9027,2025,Q2-2025,فنلندا
3.75,0.5,2810,2025,Q2-2025,الهند
169217.11,827.208,6304,2025,Q2-2025,الولايات المتحدة
581831.1262,6913.93,8544,2025,Q2-2025,الفلبين
340000,27250,8462,2025,Q2-2025,البحرين
85999.94,5084,0801,2025,Q2-2025,كندا
30215.21,9154,8207,2025,Q2-2025,سوريا
1091.17,1.24,8515,2025,Q2-2025,كوستاريكا
1222312.39,291775,7019,2025,Q2-2025,مصر
27942546.15,679821.576,4011,2025,Q2-2025,ألمانيا
65377.34,67.648,6912,2025,Q2-2025,اليابان
58836.82,89,6112,2025,Q2-2025,الدنمارك
977.97,7,8478,2025,Q2-2025,سلوفاكيا
21684.58,244,1515,2025,Q2-2025,بولندا
314804.48,188435,6909,2025,Q2-2025,الهند
21095026.15,1050295.252,1904,2025,Q2-2025,الولايات المتحدة
486.27,14.5,1302,2025,Q2-2025,بيرو
85423316.59,2220720,7408,2025,Q2-2025,الإمارات
10293.88,28,8307,2025,Q2-2025,هونج كونج
26368242.91,5611341.745,1902,2025,Q2-2025,إيطاليا
4409240.99,508506.71,3820,2025,Q2-2025,الولايات المتحدة
4314.49,1,6115,2025,Q2-2025,جمهورية الدومينيكان
600498.28,29457.98,1207,2025,Q2-2025,بيرو
131232.44,386.5,5911,2025,Q2-2025,إسبانيا
11930.63,1200,1102,2025,Q2-2025,الفلبين
531713.34,3800.298,9031,2025,Q2-2025,سلوفانيا
182035.85,3051.639,9025,2025,Q2-2025,ماليزيا
821.84,30,7325,2025,Q2-2025,فنلندا
32.32,1,8466,2025,Q2-2025,سريلانكا
1537848.89,37715,2106,2025,Q2-2025,سلوفاكيا
614.08,4,8463,2025,Q2-2025,اليابان
27741.49,157,9014,2025,Q2-2025,فنلندا
17606.99,16.7,6004,2025,Q2-2025,الهند
5401.03,51.05,8433,2025,Q2-2025,جمهورية التشيك
686211.26,133666.82,2202,2025,Q2-2025,إسبانيا
9.31,1,5311,2025,Q2-2025,تركيا
7309.98,33.5,6204,2025,Q2-2025,لاو
2025,54,1514,2025,Q2-2025,باكستان
1392.82,6,6110,2025,Q2-2025,لاو
1336.54,1050,8214,2025,Q2-2025,مصر
1806921.06,536.354,7117,2025,Q2-2025,فرنسا
2487.9,1,5407,2025,Q2-2025,هنجاريا
67324.86,2016,2007,2025,Q2-2025,الكويت
2231823.59,35492.732,8467,2025,Q2-2025,ماليزيا
263961.99,967.91,9803,2025,Q2-2025,بولندا
1212.68,10.699,7318,2025,Q2-2025,مالطة
3356.22,8.46,7318,2025,Q2-2025,لتوانيا
48979.16,100.4,4202,2025,Q2-2025,أرمينيا
520404.34,3480.79,4009,2025,Q2-2025,النمسا
15458.64,310.4,8421,2025,Q2-2025,بولينسيا الفرنسية
455.31,4,8714,2025,Q2-2025,لوكسمبورج
920920.59,22883.2,7607,2025,Q2-2025,هولندا
1775867.37,417285,7216,2025,Q2-2025,لوكسمبورج
538.04,167,8113,2025,Q2-2025,إسبانيا
1823785,6371120,8609,2025,Q2-2025,الأردن
70785.1,71.573,6303,2025,Q2-2025,الولايات المتحدة
1540569.9592,13410.446,8431,2025,Q2-2025,تايوان
1474.65,2,0104,2025,Q2-2025,هولندا
3395864.44,88418.22,0810,2025,Q2-2025,إسبانيا
360251.85,24995.6,3827,2025,Q2-2025,مصر
9042146.5389,205113.596,7412,2025,Q2-2025,الصين
757716.17,327783.486,7013,2025,Q2-2025,إندونيسيا
31045248.4229,2315569.665,7610,2025,Q2-2025,الإمارات
90.13,1,9618,2025,Q2-2025,البرتغال
39770.01,124,5607,2025,Q2-2025,الدنمارك
108816.14,2400.2,8414,2025,Q2-2025,أوكرانيا
3481892.67,4258.199,8517,2025,Q2-2025,إسبانيا
265.79,39.6,2208,2025,Q2-2025,الإمارات
231161047.98,42247.883,9021,2025,Q2-2025,الولايات المتحدة
781.74,48,6504,2025,Q2-2025,كندا
15984.53,52.3,7407,2025,Q2-2025,البرتغال
4209759.75,96274.65,8459,2025,Q2-2025,كوريا الجنوبية
262680.43,22501,4014,2025,Q2-2025,تايوان
23983972.5806,23837343,7203,2025,Q2-2025,الهند
20519572.75,4110296.8,0806,2025,Q2-2025,الهند
19961.64,1798,0403,2025,Q2-2025,قبرص
1145.51,5,8532,2025,Q2-2025,فيتنام
191812.75,1035.9,9027,2025,Q2-2025,الأردن
36965896.4509,4975410.571,4820,2025,Q2-2025,الصين
142.9,1,8478,2025,Q2-2025,كرواتيا
8709.84,43,5909,2025,Q2-2025,إيطاليا
63183.76,132,6104,2025,Q2-2025,اليابان
8339374.7759,747014.761,8308,2025,Q2-2025,الصين
2242240.96,39657.176,8207,2025,Q2-2025,اليابان
15381.7,30.56,6111,2025,Q2-2025,كوريا الجنوبية
